id,name,location,phonenumber,category,province,xpos,ypos,average_rating
147,경기도립노인전문시흥병원,"경기도 시흥시 하중로 285, 경기도립 노인전문 시흥병원 (광석동)",031-500-7100,내과,경기,126.8071271,37.386257,4.5
148,경기도립노인전문여주병원,"경기도 여주시 북내면 도예로 361-14, (북내면)",031-886-4100,내과,경기,127.669513,37.324967,3.8
149,경기도립노인전문용인병원,"경기도 용인시 기흥구 중부대로 940, (상하동)",031-288-0400,내과,경기,127.1555927,37.2504431,2.8
150,경기웰니스요양병원,"경기도 양주시 평화로1479번길 45, 경기웰니스요양병원 (덕계동)",031-828-8500,내과,경기,127.0466619,37.8224675,2.3
151,경대재활요양병원,"대구광역시 서구 국채보상로 223, 대원빌딩 5~10층 (평리동)",053-262-2626,내과,대구,128.5553458,35.8708157,3.2
152,경상북도립경산노인전문요양병원,"경상북도 경산시 경안로 23-10,  (상방동)",053-819-0700,내과,경북,128.7392,35.809358,2.7
153,경상북도립안동노인전문요양병원,"경상북도 안동시 남후면 남일로 1463, ()",054-851-6000,내과,경북,128.6890979,36.5229246,2.2
154,경상북도포항노인전문요양병원,"경상북도 포항시 북구 용흥로 36, (용흥동)",054-247-0551,내과,경북,129.3549409,36.0348814,2.0
155,경주시립노인전문요양병원,"경상북도 경주시 현곡면 충현로 610-120, ()",054-743-6200,내과,경북,129.1664173,35.8764006,2.3
156,경주요양병원,"경상북도 경주시 태종로 572-0,  4호 (충효동,경주요양병원)",054-700-9272,내과,경북,129.1911375,35.8383821,4.0
157,경희늘푸른노인전문병원,"서울특별시 도봉구 시루봉로 137, (방학동)",02-903-9920,내과,서울,127.0273968,37.6631956,2.0
158,경희요양병원,"부산광역시 북구 만덕대로 106, (덕천동)",051-333-8135,내과,부산,129.0164317,35.2125989,1.0
159,고려대련요양병원,"경상북도 포항시 북구 흥해읍 새마을로 318-12, ()",054-241-1011,내과,경북,129.3307708,36.046055,
160,고려수재활요양병원,"경기도 부천시 부일로 504, (심곡동)",032-347-2300,내과,경기,126.7861234,37.4851449,3.2
161,고려요양병원,"울산광역시 울주군 온양읍 온양로 3, ()",052-239-0669,내과,울산,129.2746865,35.4160046,2.2
162,고양센트럴요양병원,"경기도 고양시 덕양구 중앙로 620, (화정동)",031-973-7775,내과,경기,126.8299866,37.6272085,2.0
163,고은요양병원,"인천광역시 중구 연안부두로21번길 11-12, (항동7가)",032-715-5933,내과,인천,126.6050248,37.4557314,4.7
164,고은재활요양병원,"대구광역시 남구 현충로 236, 2~6(4층 일부)층 (대명동)",053-213-2300,내과,대구,128.5835024,35.8537318,2.0
165,곡성군립노인전문요양병원,"전라남도 곡성군 겸면 곡순로 1756, ()",061-360-9000,내과,전남,127.1842753,35.2531057,2.8
166,공주에덴요양병원,"충청남도 공주시 치미마을길 4, (신관동)",041-858-9900,내과,충남,127.1271527,36.4754122,4.3
167,공주푸르메요양병원,"충청남도 공주시 태봉위뜸길 25, (태봉동)",041-851-7575,내과,충남,127.0901641,36.4094138,3.8
168,곽요양병원,"부산광역시 사하구 낙동남로 1361, (하단동)",051-207-5131,내과,부산,128.9607182,35.1065177,2.6
169,광교참좋은요양병원,"경기도 용인시 수지구 광교중앙로 311, 우리상가 3층~9층 (상현동)",031-216-9888,내과,경기,127.0689088,37.2978027,3.4
170,광명효요양병원,"경기도 광명시 오리로 352, (소하동, 이화프라자)",02-834-8080,내과,경기,126.8796699,37.4339919,2.3
171,광안더힐요양병원,"부산광역시 수영구 수영로536번길 71, (광안동)",051-745-5200,내과,부산,129.1158587,35.1527373,2.7
172,광안정다운요양병원,"부산광역시 수영구 광안해변로 292, 3~6층 (민락동)",051-710-0119,내과,부산,129.1255902,35.1560537,1.0
173,광안참사랑요양병원,"부산광역시 수영구 광안해변로 235, (민락동)",051-751-1515,내과,부산,129.1197047,35.1546611,4.7
174,광양시공립노인전문요양병원,"전라남도 광양시 진등길 91,  (마동)",061-797-8200,내과,전남,127.6901039,34.9574726,3.0
175,광주고려요양병원,"광주광역시 동구 구성로 268, (계림동, 고려요양병원)",062-230-9000,내과,광주,126.9197502,35.1578585,1.3
176,광주누가요양병원,"광주광역시 북구 유림로 177, (동림동)",062-520-0800,내과,광주,126.8641547,35.1788858,4.7
177,광주보훈요양병원,"광주광역시 광산구 첨단월봉로 99, (산월동)",062-604-5600,내과,광주,126.849672,35.2079032,3.5
178,광주시립제1요양병원,"광주광역시 광산구 삼도로 84-3, (삼거동)",062-949-5200,내과,광주,126.6671025,35.1630553,3.7
179,광주시립제2요양병원,"광주광역시 남구 덕남길 100, (덕남동)",062-612-9871,내과,광주,126.8976495,35.0938827,3.0
180,광주연세요양병원,"광주광역시 북구 동운로 29, (동림동)",062-520-7000,내과,광주,126.8598918,35.1767094,4.0
181,구례요양병원,"전라남도 구례군 구례읍 동편제길 4, ()",061-780-3333,내과,전남,127.4639375,35.2159096,2.4
182,구리한빛요양병원,"경기도 구리시 검배로 42, 2층,3층~6층 (수택동)",031-524-9990,내과,경기,127.1435537,37.5975921,3.4
183,구리효요양병원,"경기도 구리시 동구릉로 56, 영빈웨딩프라자 지하1층, 2층~5층 (인창동)",031-565-3114,내과,경기,127.1341277,37.6050927,2.4
184,구미 푸른요양병원,"경상북도 구미시 장천면 산호대로 1391, ()",054-474-8811,내과,경북,128.4800816,36.1365413,3.8
185,구미가톨릭요양병원,"경상북도 구미시 야은로 483,  (도량동)",054-455-8883,내과,경북,128.3355721,36.1348953,1.7
186,구미숲요양병원,"경상북도 구미시 인동36길 89-0, (구평동)",054-471-1000,내과,경북,128.4302403,36.086847,3.5
187,구미시립노인요양병원,"경상북도 구미시 야은로 37-1,  (부곡동)",054-440-1045,내과,경북,128.290267,36.1531976,3.5
188,구인의료재단법인 오복요양병원,"울산광역시 남구 두왕로 335, (신정동)",052-266-5400,내과,울산,129.3069606,35.5313559,2.7
189,국민요양병원,"울산광역시 남구 번영로 15, (야음동)",052-226-0100,내과,울산,129.3298359,35.5270726,
190,군립청도노인요양병원,"경상북도 청도군 화양읍 청화로 79-7, ()",054-370-5450,내과,경북,128.7368062,35.6486288,3.0
191,군산제일요양병원,"전라북도 군산시 대학로 183,  (문화동)",063-468-0372,내과,전북,126.7027713,35.975441,3.7
192,군포참요양병원,"경기도 군포시 군포로 493, (당동, 군포병원B동)",031-395-7772,내과,경기,126.9440597,37.3506712,3.8
193,굿뉴스요양병원,"경상남도 거제시 거제면 거제남서로 3554, 3554",055-634-0675,내과,경남,128.5838055,34.8573898,3.3
194,굿모닝요양병원,"서울특별시 성동구 천호대로 436, 2~7층 (용답동)",02-3394-9878,내과,서울,127.0672271,37.5606946,2.8
195,그랜드자연요양병원,"부산광역시 남구 황령대로 355-14, (대연동)",051-612-0075,내과,부산,129.097829,35.1468593,4.0
196,그레이스힐 요양병원,"서울특별시 노원구 노원로 461, 대감프라자빌딩 3,4,5,6층 (상계동)",02-934-1300,내과,서울,127.0656456,37.6574391,3.0
197,금산효사랑요양병원,"충청남도 금산군 남일면 무금로 2145,",041-751-2111,내과,충남,127.5055364,36.0828062,3.7
198,금정의료소비자생활협동조합 금송요양병원,"부산광역시 연제구 중앙대로 1078, (연산동, 4,5층)",051-581-5481,내과,부산,129.0805408,35.1839834,3.8
199,금천수요양병원,"서울특별시 금천구 남부순환로 1400, 2~9층 (독산동)",02-838-5558,내과,서울,126.9064318,37.4800299,2.2
200,기장연세요양병원,"부산광역시 기장군 기장읍 반송로 1644, ()",741-7525,내과,부산,129.2178236,35.2507747,2.8
201,김신요양병원,"대구광역시 수성구 수성로 228, 지하1~10층 (중동)",053-766-5555,내과,대구,128.6131202,35.8458461,2.2
202,김천요양병원,"경상북도 김천시 모암길 3,  (용두동)",054-430-0202,내과,경북,128.1274447,36.1210927,3.3
203,김포 서울 대효요양병원,"경기도 김포시 고촌읍 장차로5번길 5-17, 중원빌딩 B1,1~2,4층 6~12층",031-988-8275,내과,경기,126.7689028,37.6029032,2.5
204,김포다올요양병원,"경기도 김포시 김포한강10로133번길 67, 지1-2층 (구래동)",031-989-7587,내과,경기,126.6191259,37.6410778,3.0
205,김포요양병원,"경기도 김포시 풍무로 20, 3-4층 (풍무동)",031-985-5720,내과,경기,126.7211122,37.597671,2.5
206,꿈의숲요양병원,"서울특별시 강북구 월계로 183, (번동)",02-987-9988,내과,서울,127.0449372,37.6205782,3.2
207,나무요양병원,"인천광역시 서구 고산후로121번길 19, 새롬프라자 1~5층 (원당동)",032-569-7175,내과,인천,126.6970662,37.5945932,2.8
208,나은요양병원,"인천광역시 남동구 소래역남로16번길 20, 둘리프라자 (논현동)",032-710-6001,내과,인천,126.7357691,37.3983762,2.8
209,나주중앙요양병원,"전라남도 나주시 영산로 5406, (성북동)",061-330-9114,내과,전남,126.7197799,35.0355238,3.1
210,남구THE선요양병원,"광주광역시 남구 효덕로303번길 12,  (송하동)",062-670-3900,내과,광주,126.895386,35.1103477,3.7
211,남구미요양병원,"경상북도 구미시 금오대로 378,  (오태동)",054-716-1800,내과,경북,128.3527065,36.0771578,3.7
212,남궁요양병원,"충청북도 청주시 상당구 상당로 47-0, 2,3층 (남문로2가)",043-252-3000,내과,충북,127.4903599,36.6326346,2.8
213,남대구요양병원,"대구광역시 서구 서대구로 315, (비산동)",053-525-8200,내과,대구,128.5571162,35.8858804,3.2
214,남대전요양병원,"대전광역시 동구 산서로1660번길 142, (대별동)",042-273-0900,내과,대전,127.4630032,36.2834839,3.0
215,남산정요양병원,"부산광역시 북구 만덕대로 158, (덕천동)",051-332-5060,내과,부산,129.0219608,35.213061,4.0
216,남서울요양병원,"서울특별시 구로구 남부순환로 1291, A동1,2,3,4,5,6,7층 B동 5,6",02-863-8999,내과,서울,126.8943284,37.4788892,2.8
217,남원효사랑요양병원,"전라북도 남원시 옥정4길 7, (향교동)",063-635-8880,내과,전북,127.3870797,35.4151312,3.0
218,남지요양병원,"경상남도 창녕군 남지읍 동포로 15, (남지읍)",055-526-0140,내과,경남,128.4812507,35.3906089,2.2
219,남해군립노인전문병원,"경상남도 남해군 남해읍 화전로 173-1, 남해노인전문병원",055-864-2201,내과,경남,127.8922473,34.8468669,1.5
220,네이처요양병원,"서울특별시 강남구 헌릉로569길 21-40, 지하3~4층, 지하2층일부, 지하1층",02-575-5114,내과,서울,127.0997461,37.4664117,3.2
221,노벨요양병원,"광주광역시 동구 동계천로 22, (대인동)",239-1004,내과,광주,126.9147634,35.1557077,2.7
222,노블레스요양병원,"부산광역시 동래구 충렬대로 437, 안락동 요양병원 (안락동)",051-532-1005,내과,부산,129.1062622,35.196697,2.0
223,노블요양병원,"전라남도 나주시 남평읍 세남로 1566-3, ()",061-339-9000,내과,전남,126.834746,35.0272979,2.0
224,노블케어요양병원,"서울특별시 강남구 언주로 858, 1관, 2관동 (신사동)",02-515-0007,내과,서울,127.0338629,37.5270089,3.8
225,노아요양병원,"대구광역시 중구 국채보상로139길 41, (동인동1가)",053-763-0200,내과,대구,128.6061447,35.8710989,2.7
226,노원솔요양병원,"서울특별시 노원구 덕릉로 690, 기업은행 2,3,4,5층 (중계동)",932-0036,내과,서울,127.0756609,37.6591968,1.0
227,녹십자요양병원,"서울특별시 금천구 시흥대로 202, 3,4층 (시흥동, 대의빌딩)",1544-2708,내과,서울,126.9021321,37.4519765,2.8
228,논산하나요양병원,"충청남도 논산시 생뫼길 20, (강산동)",041-734-6700,내과,충남,127.0898457,36.186807,
229,뉴경대요양병원,"대구광역시 서구 국채보상로 232, 9~13층 (평리동)",053-564-8808,내과,대구,128.5565618,35.8704672,3.0
230,뉴영대요양병원,"대구광역시 남구 대명로 275, (대명동)",053-215-0119,내과,대구,128.5863261,35.843707,2.0
231,늘편한요양병원,"전라남도 광양시 중마중앙로 134,  (중동)",061-794-1000,내과,전남,127.6983316,34.9422622,3.3
232,늘행복요양병원,"부산광역시 사상구 엄궁북로 32, (엄궁동)",051-328-8275,내과,부산,128.9736447,35.1281886,3.3
233,다나암요양병원,"경기도 양평군 강하면 사호1길 51, 다나암요양병원",031-770-7000,내과,경기,127.4191319,37.4976021,3.4
234,다나힐요양병원,"충청남도 천안시 서북구 직산읍 석양길 4, ()",041-590-7777,내과,충남,127.1072265,36.8861589,2.7
235,다사랑요양병원,"부산광역시 북구 덕천로 339, (만덕동)",051-332-7800,내과,부산,129.0407558,35.2091397,3.1
236,다사요양병원,"대구광역시 달성군 다사읍 왕선로 31, 2~7층",053-218-9900,내과,대구,128.4642372,35.8623645,3.7
237,다솜요양병원,"경기도 부천시 삼작로 286, 1,3,4,5층 (도당동)",032-677-4119,내과,경기,126.7936376,37.5199157,
238,다시봄요양병원,"부산광역시 해운대구 해운대로 604, 명성빌딩 5~10층 (우동)",051-741-5668,내과,부산,129.157347,35.1624655,3.8
239,다온자연요양병원,"경상남도 하동군 북천면 옥단로 515, (다온자연요양병원)",055-883-0001,내과,경남,127.8774799,35.1449951,3.0
240,다움요양병원,"광주광역시 북구 하서로 387, (양산동)",062-233-1111,내과,광주,126.8732136,35.2095879,3.9
241,닥터김앤박요양병원,"서울특별시 영등포구 영중로 133, 2~5층 (영등포동8가)",02-3667-1211,내과,서울,126.9053677,37.528319,2.9
242,단양군립노인요양병원,"충청북도 단양군 단양읍 별곡6길 10, ()",043-423-8844,내과,충북,128.3687933,36.9871368,3.0
